date,temperature,relative_humidity,apparent_temperature,precipitation,rain,snowfall,snow_depth,cloud_cover,wind_speed,wind_gusts
2024-01-01 04:00:00+00:00,0.035999984,87.68066,-4.330923,0.1,0.0,0.07,0.02,100.0,13.608762,24.48
2024-01-01 05:00:00+00:00,-0.314,86.6818,-4.8829484,0.1,0.0,0.07,0.02,100.0,14.529915,27.359999
2024-01-01 06:00:00+00:00,-0.814,84.40646,-5.4161816,0.1,0.0,0.07,0.02,100.0,14.003028,27.72
2024-01-01 07:00:00+00:00,-1.1140001,82.81025,-5.7127414,0.1,0.0,0.07,0.02,100.0,13.513193,25.919998
2024-01-01 08:00:00+00:00,-1.6140001,81.20514,-6.188531,0.2,0.0,0.14,0.02,100.0,12.738099,25.56
2024-01-01 09:00:00+00:00,-2.014,78.13702,-6.5863447,0.1,0.0,0.07,0.02,100.0,12.031756,24.119999
2024-01-01 10:00:00+00:00,-2.3140001,73.46783,-6.813093,0.0,0.0,0.0,0.02,100.0,10.739832,22.68
2024-01-01 11:00:00+00:00,-2.5640001,70.38191,-7.0897045,0.0,0.0,0.0,0.02,100.0,10.383987,20.519999
2024-01-01 12:00:00+00:00,-2.7640002,68.99516,-7.162347,0.0,0.0,0.0,0.02,100.0,9.220499,20.16
2024-01-01 13:00:00+00:00,-2.7640002,71.985344,-6.8430533,0.0,0.0,0.0,0.02,100.0,7.386582,16.199999
2024-01-01 14:00:00+00:00,-2.664,71.178955,-6.638668,0.0,0.0,0.0,0.02,100.0,6.638072,14.759999
2024-01-01 15:00:00+00:00,-2.264,69.10259,-6.1315947,0.0,0.0,0.0,0.02,100.0,5.904439,14.4
2024-01-01 16:00:00+00:00,-1.7639999,68.68072,-5.4320383,0.0,0.0,0.0,0.02,100.0,4.802999,14.04
2024-01-01 17:00:00+00:00,-1.2639999,67.74447,-5.2437687,0.0,0.0,0.0,0.02,100.0,7.145796,16.919998
2024-01-01 18:00:00+00:00,-1.0139999,64.50713,-5.4038887,0.0,0.0,0.0,0.02,100.0,9.686609,20.880001
2024-01-01 19:00:00+00:00,-0.91400003,60.20894,-5.5640545,0.0,0.0,0.0,0.02,100.0,10.948973,22.319998
2024-01-01 20:00:00+00:00,-0.864,58.38544,-5.6569796,0.0,0.0,0.0,0.02,100.0,11.709688,23.759998
2024-01-01 21:00:00+00:00,-1.1140001,58.546528,-5.924963,0.0,0.0,0.0,0.02,100.0,11.709688,23.759998
2024-01-01 22:00:00+00:00,-1.914,62.816097,-6.1397643,0.0,0.0,0.0,0.02,55.0,7.7879906,22.319998
2024-01-01 23:00:00+00:00,-2.614,66.407646,-6.76269,0.0,0.0,0.0,0.02,70.0,7.289444,13.679999
2024-01-02 00:00:00+00:00,-2.714,67.68405,-6.543218,0.0,0.0,0.0,0.02,100.0,5.1919937,12.24
2024-01-02 01:00:00+00:00,-3.0140002,68.40893,-7.5518074,0.0,0.0,0.0,0.02,36.0,9.9571085,16.199999
2024-01-02 02:00:00+00:00,-3.464,68.31029,-8.01121,0.0,0.0,0.0,0.02,56.0,9.746631,17.64
2024-01-02 03:00:00+00:00,-3.414,68.85476,-7.968221,0.0,0.0,0.0,0.02,49.0,9.885262,16.919998
2024-01-02 04:00:00+00:00,-3.164,71.07706,-7.9446993,0.0,0.0,0.0,0.02,92.0,11.841756,20.880001
2024-01-02 05:00:00+00:00,-2.914,71.9555,-7.84124,0.0,0.0,0.0,0.02,89.0,13.1041975,22.68
2024-01-02 06:00:00+00:00,-2.5140002,71.75884,-7.5168424,0.0,0.0,0.0,0.02,100.0,13.854155,24.48
2024-01-02 07:00:00+00:00,-2.414,72.88837,-7.4832487,0.0,0.0,0.0,0.02,100.0,14.512064,25.56
2024-01-02 08:00:00+00:00,-2.3140001,70.163536,-7.383011,0.0,0.0,0.0,0.02,12.0,14.24163,25.919998
2024-01-02 09:00:00+00:00,-2.714,73.11054,-7.782404,0.0,0.0,0.0,0.02,61.0,14.336861,25.56
2024-01-02 10:00:00+00:00,-2.5640001,74.83957,-7.7684216,0.0,0.0,0.0,0.02,94.0,15.575981,27.0
2024-01-02 11:00:00+00:00,-2.3140001,74.31524,-7.678986,0.0,0.0,0.0,0.02,99.0,16.78156,29.519999
2024-01-02 12:00:00+00:00,-2.3140001,74.599625,-7.7683573,0.0,0.0,0.0,0.02,18.0,17.429354,30.239998
2024-01-02 13:00:00+00:00,-1.664,73.59082,-7.2190657,0.0,0.0,0.0,0.02,24.0,18.440998,32.760002
2024-01-02 14:00:00+00:00,-1.5139999,71.6841,-7.3199453,0.0,0.0,0.0,0.02,64.0,20.018072,35.64
2024-01-02 15:00:00+00:00,-0.51400006,65.370255,-7.112432,0.0,0.0,0.0,0.02,76.0,25.277025,46.8
2024-01-02 16:00:00+00:00,0.486,59.874573,-5.94496,0.0,0.0,0.0,0.02,59.0,23.990698,47.88
2024-01-02 17:00:00+00:00,1.4359999,55.918774,-4.6744747,0.0,0.0,0.0,0.02,21.0,21.794127,46.8
2024-01-02 18:00:00+00:00,2.286,55.09056,-3.6608124,0.0,0.0,0.0,0.02,23.0,21.096123,42.839996
2024-01-02 19:00:00+00:00,2.586,56.65573,-3.2909856,0.0,0.0,0.0,0.02,69.0,21.096123,41.399998
2024-01-02 20:00:00+00:00,2.536,56.857258,-3.151975,0.0,0.0,0.0,0.02,42.0,19.8,40.32
2024-01-02 21:00:00+00:00,1.786,62.52202,-3.5148761,0.0,0.0,0.0,0.02,2.0,17.566378,37.44
2024-01-02 22:00:00+00:00,0.33599997,69.91583,-5.1550717,0.0,0.0,0.0,0.02,0.0,18.947083,33.12
2024-01-02 23:00:00+00:00,-0.36400002,76.08703,-6.122985,0.0,0.0,0.0,0.02,95.0,21.142147,37.44
2024-01-03 00:00:00+00:00,-0.91400003,76.56632,-6.479165,0.0,0.0,0.0,0.02,93.0,19.453327,37.44
2024-01-03 01:00:00+00:00,-1.664,79.38314,-6.8088284,0.0,0.0,0.0,0.02,100.0,16.375053,33.48
2024-01-03 02:00:00+00:00,-1.6140001,78.2013,-6.8817663,0.0,0.0,0.0,0.02,97.0,17.10284,30.599998
2024-01-03 03:00:00+00:00,-1.6140001,78.2013,-7.040801,0.0,0.0,0.0,0.02,99.0,18.193361,31.319998
2024-01-03 04:00:00+00:00,-1.214,76.5152,-6.793764,0.0,0.0,0.0,0.02,99.0,19.319628,34.56
2024-01-03 05:00:00+00:00,-0.96400005,75.41222,-6.4912252,0.0,0.0,0.0,0.02,100.0,18.998316,34.56
2024-01-03 06:00:00+00:00,-0.51400006,73.80647,-5.931052,0.0,0.0,0.0,0.02,100.0,18.359999,33.48
2024-01-03 07:00:00+00:00,-0.41400003,75.22636,-5.7513165,0.0,0.0,0.0,0.02,100.0,18.089775,32.760002
2024-01-03 08:00:00+00:00,-0.21400002,76.11291,-5.5032134,0.0,0.0,0.0,0.02,100.0,18.043148,32.399998
2024-01-03 09:00:00+00:00,-0.11400002,76.989174,-5.396589,0.0,0.0,0.0,0.02,100.0,18.204042,32.399998
2024-01-03 10:00:00+00:00,-0.06400001,77.864876,-5.2527313,0.0,0.0,0.0,0.02,100.0,17.727943,32.399998
2024-01-03 11:00:00+00:00,0.085999966,77.88908,-5.1227965,0.0,0.0,0.0,0.02,100.0,17.992796,32.399998
2024-01-03 12:00:00+00:00,0.085999966,79.05793,-4.817618,0.0,0.0,0.0,0.02,100.0,16.071491,31.68
2024-01-03 13:00:00+00:00,0.58599997,81.51144,-3.9832118,0.1,0.1,0.0,0.02,100.0,14.578888,31.319998
2024-01-03 14:00:00+00:00,0.636,82.7299,-3.5868158,0.0,0.0,0.0,0.02,100.0,12.43434,24.84
2024-01-03 15:00:00+00:00,1.1359999,81.8873,-3.1528754,0.0,0.0,0.0,0.02,100.0,13.217443,24.119999
2024-01-03 16:00:00+00:00,1.786,77.58826,-3.11012,0.0,0.0,0.0,0.02,99.0,17.287498,32.039997
2024-01-03 17:00:00+00:00,2.386,74.06651,-2.7960653,0.0,0.0,0.0,0.02,100.0,19.201874,36.36
2024-01-03 18:00:00+00:00,2.7359998,68.86515,-2.3697364,0.0,0.0,0.0,0.02,99.0,18.079027,37.079998
2024-01-03 19:00:00+00:00,2.9359999,64.94101,-2.0887754,0.0,0.0,0.0,0.02,100.0,16.992609,34.92
2024-01-03 20:00:00+00:00,2.4359999,71.92449,-1.9043798,0.0,0.0,0.0,0.02,100.0,13.104198,33.12
2024-01-03 21:00:00+00:00,1.786,78.44848,-1.9661586,0.0,0.0,0.0,0.02,100.0,9.585739,24.48
2024-01-03 22:00:00+00:00,1.286,80.7129,-2.5865145,0.1,0.1,0.0,0.02,100.0,10.315115,17.28
2024-01-03 23:00:00+00:00,1.086,80.98196,-2.9804597,0.1,0.0,0.07,0.02,100.0,11.503113,19.8
2024-01-04 00:00:00+00:00,0.78599995,81.538925,-3.108625,0.0,0.0,0.0,0.02,100.0,10.1376915,20.16
2024-01-04 01:00:00+00:00,0.58599997,82.11545,-3.8559303,0.0,0.0,0.0,0.02,100.0,13.797913,24.119999
2024-01-04 02:00:00+00:00,-0.014000028,84.50102,-4.231471,0.0,0.0,0.0,0.02,100.0,12.074766,24.119999
2024-01-04 03:00:00+00:00,-0.21400002,85.7367,-4.7810907,0.0,0.0,0.0,0.02,100.0,14.471821,23.759998
2024-01-04 04:00:00+00:00,0.33599997,82.38601,-4.3360825,0.0,0.0,0.0,0.02,99.0,15.192682,28.44
2024-01-04 05:00:00+00:00,-0.614,84.117096,-5.217989,0.0,0.0,0.0,0.02,86.0,14.145756,26.64
2024-01-04 06:00:00+00:00,-1.214,81.566505,-6.688695,0.0,0.0,0.0,0.02,100.0,19.272614,34.2
2024-01-04 07:00:00+00:00,-1.314,78.24935,-7.4141426,0.0,0.0,0.0,0.02,15.0,23.042812,41.039997
2024-01-04 08:00:00+00:00,-2.5140002,72.03497,-8.919781,0.0,0.0,0.0,0.02,3.0,23.507753,41.760002
2024-01-04 09:00:00+00:00,-3.464,69.11212,-9.84051,0.0,0.0,0.0,0.02,0.0,22.380884,42.12
2024-01-04 10:00:00+00:00,-4.414,67.5681,-10.989043,0.0,0.0,0.0,0.02,6.0,23.042812,40.68
2024-01-04 11:00:00+00:00,-5.414,62.6907,-12.06885,0.0,0.0,0.0,0.02,2.0,22.59699,41.760002
2024-01-04 12:00:00+00:00,-6.664,59.90461,-13.498168,0.0,0.0,0.0,0.02,0.0,23.023117,41.039997
2024-01-04 13:00:00+00:00,-6.5639997,65.22534,-13.322978,0.0,0.0,0.0,0.02,0.0,23.023117,43.199997
2024-01-04 14:00:00+00:00,-6.614,60.649982,-12.802432,0.0,0.0,0.0,0.02,1.0,18.681883,41.399998
2024-01-04 15:00:00+00:00,-5.614,52.4453,-11.385311,0.0,0.0,0.0,0.02,0.0,15.463246,34.92
2024-01-04 16:00:00+00:00,-4.5639997,45.558205,-10.455726,0.0,0.0,0.0,0.02,2.0,15.990646,32.760002
2024-01-04 17:00:00+00:00,-3.664,44.18169,-9.560216,0.0,0.0,0.0,0.02,25.0,16.199999,34.2
2024-01-04 18:00:00+00:00,-3.114,44.895172,-9.060213,0.0,0.0,0.0,0.02,42.0,16.831684,35.28
2024-01-04 19:00:00+00:00,-2.914,45.506275,-8.797011,0.0,0.0,0.0,0.02,70.0,16.548256,34.56
2024-01-04 20:00:00+00:00,-3.0640001,46.767338,-8.7931185,0.0,0.0,0.0,0.02,62.0,15.580141,34.2
2024-01-04 21:00:00+00:00,-3.5640001,49.533283,-8.970689,0.0,0.0,0.0,0.02,8.0,13.479583,30.960001
2024-01-04 22:00:00+00:00,-5.0639997,58.656208,-9.745368,0.0,0.0,0.0,0.02,0.0,8.825508,24.84
2024-01-04 23:00:00+00:00,-5.764,62.35299,-10.202873,0.0,0.0,0.0,0.02,3.0,7.208994,15.119999
2024-01-05 00:00:00+00:00,-6.8139997,65.69166,-11.099426,0.0,0.0,0.0,0.02,2.0,5.991594,12.24
2024-01-05 01:00:00+00:00,-6.164,61.50551,-10.696391,0.0,0.0,0.0,0.02,91.0,7.5942073,12.599999
2024-01-05 02:00:00+00:00,-5.114,61.28184,-9.860431,0.0,0.0,0.0,0.02,100.0,9.511088,17.28
2024-01-05 03:00:00+00:00,-4.014,60.35522,-8.941761,0.0,0.0,0.0,0.02,100.0,11.183201,22.319998
2024-01-05 04:00:00+00:00,-3.914,64.06371,-8.889864,0.0,0.0,0.0,0.02,100.0,11.966953,22.319998
2024-01-05 05:00:00+00:00,-3.464,65.18522,-8.3097315,0.0,0.0,0.0,0.02,94.0,11.440979,23.4
2024-01-05 06:00:00+00:00,-3.664,63.872746,-8.684968,0.0,0.0,0.0,0.02,100.0,12.387348,21.599998
2024-01-05 07:00:00+00:00,-3.164,57.545887,-8.705446,0.0,0.0,0.0,0.02,100.0,15.496736,28.8
2024-01-05 08:00:00+00:00,-3.0140002,58.04291,-8.626956,0.0,0.0,0.0,0.02,100.0,16.1198,28.8
2024-01-05 09:00:00+00:00,-3.214,62.006687,-8.856378,0.0,0.0,0.0,0.02,100.0,16.676977,30.239998
2024-01-05 10:00:00+00:00,-3.5140002,63.90905,-9.327499,0.0,0.0,0.0,0.02,100.0,17.906157,32.760002
2024-01-05 11:00:00+00:00,-3.864,65.09078,-9.856946,0.0,0.0,0.0,0.02,100.0,19.08,34.92
2024-01-05 12:00:00+00:00,-3.914,65.84977,-9.999467,0.0,0.0,0.0,0.02,100.0,19.770523,36.36
2024-01-05 13:00:00+00:00,-3.0640001,66.3045,-8.775068,0.0,0.0,0.0,0.02,7.0,17.727943,32.760002
2024-01-05 14:00:00+00:00,-2.5140002,62.913223,-8.209612,0.0,0.0,0.0,0.02,77.0,17.533146,31.68
2024-01-05 15:00:00+00:00,-1.7639999,59.990623,-7.5672407,0.0,0.0,0.0,0.02,100.0,18.331741,35.64
2024-01-05 16:00:00+00:00,-1.2639999,56.711784,-7.280376,0.0,0.0,0.0,0.01,98.0,19.64558,37.8
2024-01-05 17:00:00+00:00,-0.76400006,55.103836,-7.0518923,0.0,0.0,0.0,0.01,100.0,21.566975,41.760002
2024-01-05 18:00:00+00:00,-0.46400002,56.487625,-6.6765146,0.0,0.0,0.0,0.01,100.0,21.41319,41.760002
2024-01-05 19:00:00+00:00,-0.36400002,56.734062,-6.3825116,0.0,0.0,0.0,0.01,100.0,20.176065,41.760002
2024-01-05 20:00:00+00:00,-0.26400003,56.323063,-6.0155926,0.0,0.0,0.0,0.01,100.0,18.345877,38.519997
2024-01-05 21:00:00+00:00,-0.21400002,56.555138,-5.805388,0.0,0.0,0.0,0.01,100.0,17.309973,35.28
2024-01-05 22:00:00+00:00,-0.614,59.36212,-5.6783895,0.0,0.0,0.0,0.01,100.0,13.854155,32.760002
2024-01-05 23:00:00+00:00,-0.714,59.796555,-5.988487,0.0,0.0,0.0,0.01,100.0,15.2947035,26.64
2024-01-06 00:00:00+00:00,-0.51400006,59.388023,-6.016684,0.0,0.0,0.0,0.01,91.0,16.92383,30.239998
2024-01-06 01:00:00+00:00,-1.164,64.47162,-6.1160293,0.0,0.0,0.0,0.01,98.0,13.441071,28.08
2024-01-06 02:00:00+00:00,-1.7639999,68.15552,-6.155013,0.0,0.0,0.0,0.01,85.0,9.693296,23.4
2024-01-06 03:00:00+00:00,-2.3140001,72.35134,-6.6648045,0.0,0.0,0.0,0.01,100.0,9.585739,16.199999
2024-01-06 04:00:00+00:00,-1.414,69.01971,-5.4773746,0.0,0.0,0.0,0.01,100.0,7.7879906,19.44
2024-01-06 05:00:00+00:00,-2.164,75.48528,-5.7880464,0.0,0.0,0.0,0.01,100.0,5.0911684,12.959999
2024-01-06 06:00:00+00:00,-1.914,78.44955,-5.822811,0.0,0.0,0.0,0.01,100.0,7.5942082,11.879999
2024-01-06 07:00:00+00:00,-1.664,76.43822,-5.3372583,0.0,0.0,0.0,0.01,100.0,5.904439,15.119999
2024-01-06 08:00:00+00:00,-1.964,76.38671,-5.407207,0.0,0.0,0.0,0.01,100.0,4.1046314,10.440001
2024-01-06 09:00:00+00:00,-2.214,74.61793,-5.641304,0.0,0.0,0.0,0.01,100.0,3.6,7.2
2024-01-06 10:00:00+00:00,-2.3140001,73.46783,-5.4633307,0.0,0.0,0.0,0.01,100.0,1.484318,6.4799995
2024-01-06 11:00:00+00:00,-1.8640001,69.98859,-5.604286,0.0,0.0,0.0,0.01,100.0,5.3999996,10.440001
2024-01-06 12:00:00+00:00,-1.5139999,75.02951,-5.74574,0.0,0.0,0.0,0.01,100.0,9.659814,16.56
2024-01-06 13:00:00+00:00,-0.864,81.92024,-5.35373,0.0,0.0,0.0,0.01,100.0,12.849528,21.96
2024-01-06 14:00:00+00:00,0.035999984,77.302185,-5.1802807,0.1,0.0,0.07,0.02,100.0,17.917007,30.960001
2024-01-06 15:00:00+00:00,0.13599998,72.826546,-6.071657,0.0,0.0,0.0,0.02,100.0,24.1388,44.639996
2024-01-06 16:00:00+00:00,0.38599998,67.338524,-6.3204308,0.0,0.0,0.0,0.02,100.0,26.932714,50.399998
2024-01-06 17:00:00+00:00,0.636,65.1408,-5.9103584,0.0,0.0,0.0,0.02,100.0,25.683926,51.12
2024-01-06 18:00:00+00:00,0.78599995,66.167755,-5.650905,0.0,0.0,0.0,0.02,100.0,25.199999,47.88
2024-01-06 19:00:00+00:00,1.1359999,65.01097,-5.6076784,0.0,0.0,0.0,0.02,100.0,27.381308,51.12
2024-01-06 20:00:00+00:00,1.3859999,66.30346,-5.2445283,0.0,0.0,0.0,0.02,100.0,27.0,51.12
2024-01-06 21:00:00+00:00,1.2360001,70.101974,-5.2718973,0.0,0.0,0.0,0.02,100.0,26.649727,50.399998
2024-01-06 22:00:00+00:00,0.736,76.27595,-4.9586906,0.2,0.0,0.14,0.02,100.0,21.626984,47.519997
2024-01-06 23:00:00+00:00,0.236,88.02232,-5.104121,0.7,0.0,0.48999998,0.02,100.0,20.519999,38.519997
2024-01-07 00:00:00+00:00,0.085999966,90.63068,-5.125858,0.7,0.0,0.48999998,0.02,100.0,19.881649,36.36
2024-01-07 01:00:00+00:00,-1.464,90.180244,-7.2602215,0.9,0.0,0.63,0.03,100.0,22.406927,40.32
2024-01-07 02:00:00+00:00,-1.6140001,89.83397,-7.720958,0.5,0.0,0.35,0.03,100.0,24.36325,43.199997
2024-01-07 03:00:00+00:00,-1.164,91.548584,-6.649311,0.4,0.0,0.28,0.03,100.0,20.721119,43.199997
2024-01-07 04:00:00+00:00,-1.064,91.55528,-6.2688236,0.3,0.0,0.21000001,0.03,100.0,18.888851,37.079998
2024-01-07 05:00:00+00:00,-1.064,92.57503,-5.8850656,0.5,0.0,0.35,0.04,100.0,16.394829,33.48
2024-01-07 06:00:00+00:00,-1.214,92.90868,-5.7050805,0.4,0.0,0.28,0.04,100.0,14.039999,28.8
2024-01-07 07:00:00+00:00,-1.6140001,90.168625,-6.3672905,0.3,0.0,0.21000001,0.04,100.0,15.124284,26.28
2024-01-07 08:00:00+00:00,-2.0640001,89.12963,-7.0393887,0.3,0.0,0.21000001,0.04,100.0,16.135872,28.44
2024-01-07 09:00:00+00:00,-2.5640001,85.799545,-7.70875,0.2,0.1,0.07,0.04,100.0,16.489416,29.88
2024-01-07 10:00:00+00:00,-2.8140001,82.27491,-7.550871,0.1,0.0,0.07,0.04,100.0,13.084402,29.16
2024-01-07 11:00:00+00:00,-3.2640002,78.83442,-8.24728,0.2,0.0,0.14,0.04,100.0,14.05845,25.919998
2024-01-07 12:00:00+00:00,-3.614,77.87713,-8.430445,0.2,0.0,0.14,0.04,100.0,12.57426,26.64
2024-01-07 13:00:00+00:00,-4.7139997,80.76104,-9.265797,0.0,0.0,0.0,0.04,100.0,10.365251,18.0
2024-01-07 14:00:00+00:00,-4.314,77.16313,-8.8547945,0.0,0.0,0.0,0.04,70.0,10.163227,19.8
2024-01-07 15:00:00+00:00,-2.914,70.038,-7.193204,0.0,0.0,0.0,0.04,47.0,8.435069,19.44
2024-01-07 16:00:00+00:00,-1.5139999,64.63729,-5.5540314,0.0,0.0,0.0,0.04,44.0,6.989936,19.44
2024-01-07 17:00:00+00:00,-0.314,60.36212,-4.1406436,0.0,0.0,0.0,0.04,83.0,5.6920996,18.0
2024-01-07 18:00:00+00:00,0.436,59.178036,-3.4743848,0.0,0.0,0.0,0.04,80.0,6.5693827,17.28
2024-01-07 19:00:00+00:00,0.68599993,59.697258,-2.9034123,0.0,0.0,0.0,0.04,99.0,4.6102495,17.28
2024-01-07 20:00:00+00:00,0.486,65.84996,-3.4110463,0.0,0.0,0.0,0.04,87.0,7.5170207,16.56
2024-01-07 21:00:00+00:00,-0.11400002,77.56663,-3.6465387,0.0,0.0,0.0,0.04,100.0,6.28713,17.28
2024-01-07 22:00:00+00:00,-1.2639999,84.668465,-4.6613264,0.0,0.0,0.0,0.04,100.0,5.3999996,10.440001
2024-01-07 23:00:00+00:00,-0.66400003,73.2237,-4.583216,0.0,0.0,0.0,0.04,100.0,7.8954163,12.959999
2024-01-08 00:00:00+00:00,-1.164,73.40622,-5.2071443,0.0,0.0,0.0,0.04,24.0,8.404285,14.759999
2024-01-08 01:00:00+00:00,-3.0640001,85.097855,-6.8058195,0.0,0.0,0.0,0.04,97.0,6.4096174,11.159999
2024-01-08 02:00:00+00:00,-2.264,82.03819,-6.130214,0.0,0.0,0.0,0.04,100.0,7.491114,12.959999
2024-01-08 03:00:00+00:00,-2.014,82.38194,-5.5739784,0.0,0.0,0.0,0.04,100.0,5.6233797,12.959999
2024-01-08 04:00:00+00:00,-1.714,81.804375,-5.3372064,0.0,0.0,0.0,0.04,23.0,6.2145634,10.799999
2024-01-08 05:00:00+00:00,-2.964,85.43191,-6.70104,0.0,0.0,0.0,0.04,46.0,6.489992,11.159999
2024-01-08 06:00:00+00:00,-3.464,85.37548,-7.2770395,0.0,0.0,0.0,0.04,73.0,6.638072,10.440001
2024-01-08 07:00:00+00:00,-2.714,84.497284,-6.479827,0.0,0.0,0.0,0.04,36.0,6.763786,10.799999
2024-01-08 08:00:00+00:00,-2.714,86.107216,-6.5963073,0.0,0.0,0.0,0.04,18.0,7.754637,13.32
2024-01-08 09:00:00+00:00,-2.8140001,86.74848,-6.842829,0.0,0.0,0.0,0.04,6.0,8.759178,13.679999
2024-01-08 10:00:00+00:00,-2.414,87.11634,-6.9579477,0.0,0.0,0.0,0.04,19.0,12.6462,21.96
2024-01-08 11:00:00+00:00,-2.5140002,86.77935,-6.837312,0.0,0.0,0.0,0.04,0.0,11.013882,21.96
2024-01-08 12:00:00+00:00,-2.664,87.09124,-7.1378345,0.0,0.0,0.0,0.04,15.0,11.966953,20.880001
2024-01-08 13:00:00+00:00,-1.214,88.54219,-5.3183527,0.0,0.0,0.0,0.04,45.0,10.805999,21.599998
2024-01-08 14:00:00+00:00,-0.26400003,87.97586,-4.203871,0.0,0.0,0.0,0.04,39.0,10.446206,18.72
2024-01-08 15:00:00+00:00,1.586,81.05217,-1.9931803,0.0,0.0,0.0,0.04,89.0,8.64,17.28
2024-01-08 16:00:00+00:00,3.086,74.465836,-0.71340084,0.0,0.0,0.0,0.04,93.0,10.446206,21.599998
2024-01-08 17:00:00+00:00,3.286,72.885796,-0.36934853,0.0,0.0,0.0,0.04,99.0,9.36,21.96
2024-01-08 18:00:00+00:00,3.2359998,73.95049,-0.40177155,0.2,0.2,0.0,0.04,97.0,9.3876505,20.16
2024-01-08 19:00:00+00:00,3.1859999,73.13421,0.058376312,0.0,0.0,0.0,0.04,100.0,5.692099,19.8
2024-01-08 20:00:00+00:00,2.786,75.23405,-0.32661867,0.0,0.0,0.0,0.04,97.0,5.5887027,12.959999
2024-01-08 21:00:00+00:00,2.1859999,79.37747,-0.94480896,0.0,0.0,0.0,0.04,95.0,5.8603754,10.799999
2024-01-08 22:00:00+00:00,-0.06400001,88.970894,-3.441041,0.0,0.0,0.0,0.04,100.0,6.9153743,9.36
2024-01-08 23:00:00+00:00,-0.21400002,87.33417,-3.5836592,0.0,0.0,0.0,0.04,100.0,6.489992,8.28
2024-01-09 00:00:00+00:00,0.636,87.4169,-2.3537169,0.0,0.0,0.0,0.04,100.0,4.6938252,9.0
2024-01-09 01:00:00+00:00,1.336,69.60073,-2.2843404,0.0,0.0,0.0,0.04,100.0,6.849467,12.24
2024-01-09 02:00:00+00:00,0.58599997,71.29293,-3.0601957,0.0,0.0,0.0,0.04,100.0,6.696387,7.92
2024-01-09 03:00:00+00:00,0.436,76.224625,-3.1289396,0.0,0.0,0.0,0.04,100.0,6.763786,10.799999
2024-01-09 04:00:00+00:00,0.636,77.97751,-3.3073568,0.0,0.0,0.0,0.04,100.0,9.793058,16.56
2024-01-09 05:00:00+00:00,0.636,88.059296,-3.2611003,0.0,0.0,0.0,0.04,100.0,11.013882,18.359999
2024-01-09 06:00:00+00:00,0.93599993,84.92301,-3.6038978,0.0,0.0,0.0,0.04,100.0,15.226764,25.56
2024-01-09 07:00:00+00:00,1.2360001,78.36208,-3.7682314,0.0,0.0,0.0,0.04,100.0,17.654686,30.239998
2024-01-09 08:00:00+00:00,1.286,78.659485,-4.072444,0.0,0.0,0.0,0.04,100.0,20.176065,36.0
2024-01-09 09:00:00+00:00,1.286,78.08137,-4.2852554,0.0,0.0,0.0,0.04,100.0,21.542923,37.44
2024-01-09 10:00:00+00:00,0.93599993,81.25968,-4.906463,0.0,0.0,0.0,0.04,100.0,23.587555,43.199997
2024-01-09 11:00:00+00:00,0.636,80.91846,-5.267619,0.1,0.0,0.07,0.04,100.0,23.683512,42.12
2024-01-09 12:00:00+00:00,0.68599993,81.22486,-5.236829,0.1,0.0,0.07,0.04,100.0,23.906818,43.92
2024-01-09 13:00:00+00:00,1.086,82.18205,-4.9615755,0.1,0.0,0.07,0.04,100.0,25.277023,44.639996
2024-01-09 14:00:00+00:00,0.986,86.81408,-5.03099,0.3,0.0,0.21000001,0.04,100.0,25.699057,46.079998
2024-01-09 15:00:00+00:00,0.93599993,90.69288,-5.1615534,1.0,0.100000024,0.63,0.04,100.0,26.807312,47.519997
2024-01-09 16:00:00+00:00,0.636,96.45009,-5.213808,2.8,0.099999905,1.89,0.04,100.0,25.683926,47.16
2024-01-09 17:00:00+00:00,0.58599997,97.855545,-6.196723,2.2,0.10000014,1.4699999,0.05,100.0,32.24161,54.36
2024-01-09 18:00:00+00:00,0.636,98.56638,-6.05188,1.9,0.19999993,1.19,0.06,100.0,31.75355,56.519997
2024-01-09 19:00:00+00:00,0.636,99.63987,-5.969596,2.1,0.39999986,1.19,0.07,100.0,31.353085,57.96
2024-01-09 20:00:00+00:00,0.486,99.63944,-6.168769,2.7,0.5,1.54,0.07,100.0,31.526215,56.519997
2024-01-09 21:00:00+00:00,1.8859999,94.09109,-4.1000013,2.6,2.1,0.35,0.07,100.0,27.607563,52.92
2024-01-09 22:00:00+00:00,3.4359999,88.31353,-2.252504,3.0,3.0,0.0,0.07,100.0,26.319422,47.88
2024-01-09 23:00:00+00:00,3.586,90.88297,-2.5117226,2.1,2.1,0.0,0.07,100.0,29.784426,51.48
2024-01-10 00:00:00+00:00,3.8359997,91.224075,-2.5394406,1.8,1.8,0.0,0.06,100.0,32.058193,55.079998
2024-01-10 01:00:00+00:00,4.086,93.19971,-0.9675307,1.4,1.4,0.0,0.06,100.0,23.688984,42.48
2024-01-10 02:00:00+00:00,4.236,92.87904,-0.63190866,2.6,2.6,0.0,0.05,100.0,22.545315,57.96
2024-01-10 03:00:00+00:00,4.386,93.215645,0.3195753,1.4,1.4,0.0,0.05,100.0,17.309973,38.88
2024-01-10 04:00:00+00:00,4.386,94.20658,0.8770423,2.5,2.5,0.0,0.05,100.0,13.684735,29.88
2024-01-10 05:00:00+00:00,5.986,90.100945,0.45582485,1.4,1.4,0.0,0.04,100.0,28.84047,50.76
